Date,Item_Name,Item_Category,Customer_Type,Region,Monthly_Unit_Sales,Monthly_Sales,Avg_Unit_Price,Avg_Discount
2019-08-01,Scrub Pad,Cleaning Essentials,Retail,South,801,141298.83000000002,181.28,6.59
2019-08-01,Scrub Pad,Cleaning Essentials,Retail,West,678,98950.7,177.73,8.87
2019-08-01,Scrub Pad,Cleaning Essentials,Wholesale,East,154,17204.29,136.38,4.95
2019-08-01,Scrub Pad,Cleaning Essentials,Wholesale,North,640,59480.9,87.27,3.06
2019-08-01,Scrub Pad,Cleaning Essentials,Wholesale,South,135,18839.56,150.9,7.52
2019-08-01,Scrub Pad,Cleaning Essentials,Wholesale,West,770,149209.99,212.35,5.62
2019-08-01,Stapler,Stationery,Retail,East,207,1882.66,9.38,2.1
2019-08-01,Stapler,Stationery,Retail,North,39,4267.01,113.91,3.95
2019-08-01,Stapler,Stationery,Retail,South,257,25056.68,111.68,13.76
2019-08-01,Stapler,Stationery,Retail,West,839,131764.44,144.56,5.82
2019-08-01,Stapler,Stationery,Wholesale,East,425,55130.7,129.9,5.61
2019-08-01,Stapler,Stationery,Wholesale,North,1955,358945.16,203.34,8.81
2019-08-01,Stapler,Stationery,Wholesale,South,682,90331.45999999999,115.71,5.52
2019-08-01,Stapler,Stationery,Wholesale,West,388,66579.18,172.85,12.3
2019-08-01,Toffee,Confectionery,Retail,East,23,1547.4,71.33,5.68
2019-08-01,Toffee,Confectionery,Retail,North,1564,190447.5,131.74,7.65
2019-08-01,Toffee,Confectionery,Retail,South,660,123574.29000000001,204.25,9.21
2019-08-01,Toffee,Confectionery,Retail,West,344,54493.29,182.88,12.96
2019-08-01,Toffee,Confectionery,Wholesale,East,1058,138103.91999999998,115.52,7.82
2019-08-01,Toffee,Confectionery,Wholesale,North,377,27629.5,150.61,9.73
2019-08-01,Toffee,Confectionery,Wholesale,South,513,32238.65,115.09,7.84
2019-08-01,Toffee,Confectionery,Wholesale,West,532,39469.729999999996,93.25,9.68
2019-08-01,Toilet Cleaner,Cleaning Essentials,Retail,East,757,138101.83000000002,178.9,8.25
2019-08-01,Toilet Cleaner,Cleaning Essentials,Retail,North,869,116594.51000000001,171.31,6.31
2019-08-01,Toilet Cleaner,Cleaning Essentials,Retail,South,519,85073.94,211.27,10.96
2019-08-01,Toilet Cleaner,Cleaning Essentials,Retail,West,796,141873.83,199.59,5.03
2019-08-01,Toilet Cleaner,Cleaning Essentials,Wholesale,East,106,13184.42,132.73,6.29
2019-08-01,Toilet Cleaner,Cleaning Essentials,Wholesale,North,326,67894.2,226.46,3.14
2019-08-01,Toilet Cleaner,Cleaning Essentials,Wholesale,South,651,125013.15,182.2,7.84
2019-08-01,Toilet Cleaner,Cleaning Essentials,Wholesale,West,605,95448.14,170.31,7.86
2019-08-01,Wafers,Confectionery,Retail,East,972,189742.18,202.33,6.93
2019-08-01,Wafers,Confectionery,Retail,North,412,57180.81,149.15,12.68
2019-08-01,Wafers,Confectionery,Retail,South,960,155977.22,171.86,8.09
2019-08-01,Wafers,Confectionery,Retail,West,226,46317.149999999994,184.37,9.88
2019-08-01,Wafers,Confectionery,Wholesale,East,330,26533.129999999997,89.42,9.54
2019-08-01,Wafers,Confectionery,Wholesale,North,296,17883.47,75.32,7.49
2019-08-01,Wafers,Confectionery,Wholesale,South,133,22993.23,187.3,8.02
2019-08-01,Wafers,Confectionery,Wholesale,West,509,55924.89,154.06,8.3
2019-09-01,Biscuit Pack,Confectionery,Retail,East,499,99360.44,215.93,7.28
2019-09-01,Biscuit Pack,Confectionery,Retail,North,472,80304.54999999999,133.93,7.0
2019-09-01,Biscuit Pack,Confectionery,Retail,South,623,69841.45,106.83,7.88
2019-09-01,Biscuit Pack,Confectionery,Retail,West,1417,241106.61000000002,168.86,7.92
2019-09-01,Biscuit Pack,Confectionery,Wholesale,North,200,6066.620000000001,125.05,4.42
2019-09-01,Biscuit Pack,Confectionery,Wholesale,South,658,164071.33000000002,254.59,6.85
2019-09-01,Biscuit Pack,Confectionery,Wholesale,West,316,62747.850000000006,217.64,10.02
2019-09-01,Bleach,Cleaning Essentials,Retail,East,296,47554.33,145.08,7.88
2019-09-01,Bleach,Cleaning Essentials,Retail,North,529,89365.28,133.58,9.21
2019-09-01,Bleach,Cleaning Essentials,Retail,South,761,35153.31,61.93,7.24
2019-09-01,Bleach,Cleaning Essentials,Retail,West,253,11284.48,44.71,0.24
2019-09-01,Bleach,Cleaning Essentials,Wholesale,East,218,1759.15,8.57,5.84
2019-09-01,Bleach,Cleaning Essentials,Wholesale,North,1392,198544.05,145.61,8.16
2019-09-01,Bleach,Cleaning Essentials,Wholesale,South,528,76011.1,148.76,7.24
2019-09-01,Bleach,Cleaning Essentials,Wholesale,West,671,72529.85,108.41,6.78
2019-09-01,Blush,Cosmetics,Retail,East,353,57423.04,156.44,7.4
2019-09-01,Blush,Cosmetics,Retail,North,544,75960.78,191.06,8.87
2019-09-01,Blush,Cosmetics,Retail,South,713,77602.67,139.66,9.23
2019-09-01,Blush,Cosmetics,Retail,West,381,45813.06999999999,146.7,7.48
2019-09-01,Blush,Cosmetics,Wholesale,East,480,71880.82,150.0,7.31
2019-09-01,Blush,Cosmetics,Wholesale,North,744,28728.16,89.45,7.22
2019-09-01,Blush,Cosmetics,Wholesale,South,995,88875.13,104.69,8.02
2019-09-01,Blush,Cosmetics,Wholesale,West,215,9948.61,62.5,4.93
2019-09-01,Candy,Confectionery,Retail,East,671,79287.91,119.98,5.99
2019-09-01,Candy,Confectionery,Retail,North,273,20339.76,79.65,6.46
2019-09-01,Candy,Confectionery,Retail,South,403,51826.11,150.83,5.67
2019-09-01,Candy,Confectionery,Wholesale,East,291,39939.36,154.16,10.97
2019-09-01,Candy,Confectionery,Wholesale,North,781,131249.11,171.89,6.76
2019-09-01,Candy,Confectionery,Wholesale,South,199,26668.0,142.02,5.64
2019-09-01,Candy,Confectionery,Wholesale,West,790,133267.71,171.52,5.3
2019-09-01,Chewing Gum,Confectionery,Retail,East,380,49816.22,133.12,8.35
2019-09-01,Chewing Gum,Confectionery,Retail,North,558,134951.03999999998,266.76,5.18
2019-09-01,Chewing Gum,Confectionery,Retail,South,211,14823.6,75.03,10.02
2019-09-01,Chewing Gum,Confectionery,Retail,West,711,85350.55,122.63,4.12
2019-09-01,Chewing Gum,Confectionery,Wholesale,East,254,14658.51,60.43,4.5
2019-09-01,Chewing Gum,Confectionery,Wholesale,North,602,118797.03,149.86,6.0
2019-09-01,Chewing Gum,Confectionery,Wholesale,South,404,54314.32000000001,147.72,10.1
2019-09-01,Chewing Gum,Confectionery,Wholesale,West,642,111956.02,163.92,5.22
2019-09-01,Chocolate Bar,Confectionery,Retail,East,458,26989.86,79.61,8.25
2019-09-01,Chocolate Bar,Confectionery,Retail,North,702,73605.65,113.32,7.06
2019-09-01,Chocolate Bar,Confectionery,Retail,South,297,56364.24,191.84,6.18
2019-09-01,Chocolate Bar,Confectionery,Retail,West,152,30707.36,225.27,10.32
2019-09-01,Chocolate Bar,Confectionery,Wholesale,East,258,3229.29,15.1,11.06
2019-09-01,Chocolate Bar,Confectionery,Wholesale,North,552,46774.04,116.18,5.68
2019-09-01,Chocolate Bar,Confectionery,Wholesale,South,320,58814.12,153.44,3.24
2019-09-01,Chocolate Bar,Confectionery,Wholesale,West,247,17828.71,77.84,7.27
2019-09-01,Compact,Cosmetics,Retail,East,183,19283.18,126.67,2.31
2019-09-01,Compact,Cosmetics,Retail,North,81,13646.05,172.9,9.29
2019-09-01,Compact,Cosmetics,Retail,South,427,66073.19,143.56,10.52
2019-09-01,Compact,Cosmetics,Retail,West,629,127316.81,201.95,8.28
2019-09-01,Compact,Cosmetics,Wholesale,East,204,42096.409999999996,152.6,7.68
2019-09-01,Compact,Cosmetics,Wholesale,North,40,9783.12,265.73,7.96
2019-09-01,Compact,Cosmetics,Wholesale,South,756,95950.47,149.46,10.18
2019-09-01,Compact,Cosmetics,Wholesale,West,173,37488.909999999996,219.39,5.9
2019-09-01,Detergent,Cleaning Essentials,Retail,East,735,142305.22999999998,192.74,8.05
2019-09-01,Detergent,Cleaning Essentials,Retail,North,670,55319.72,107.42,4.53
2019-09-01,Detergent,Cleaning Essentials,Retail,South,561,54669.83,150.66,4.54
2019-09-01,Detergent,Cleaning Essentials,Retail,West,757,109364.3,150.16,8.81
2019-09-01,Detergent,Cleaning Essentials,Wholesale,East,693,79215.77,103.43,10.88
2019-09-01,Detergent,Cleaning Essentials,Wholesale,North,211,28940.67,151.14,9.25
2019-09-01,Detergent,Cleaning Essentials,Wholesale,South,584,104043.31999999999,179.06,6.06
2019-09-01,Detergent,Cleaning Essentials,Wholesale,West,590,104527.73999999999,184.39,4.01
2019-09-01,Dish Soap,Cleaning Essentials,Retail,East,117,21046.85,204.14,6.82
2019-09-01,Dish Soap,Cleaning Essentials,Retail,North,275,21075.1,86.07,10.96
2019-09-01,Dish Soap,Cleaning Essentials,Retail,South,18,249.52,15.26,9.16
2019-09-01,Dish Soap,Cleaning Essentials,Retail,West,547,84712.43,138.91,7.22
2019-09-01,Dish Soap,Cleaning Essentials,Wholesale,East,1157,178029.78,165.76,5.32
2019-09-01,Dish Soap,Cleaning Essentials,Wholesale,North,878,118150.83,141.28,10.19
2019-09-01,Dish Soap,Cleaning Essentials,Wholesale,South,796,23256.82,53.81,4.09
2019-09-01,Dish Soap,Cleaning Essentials,Wholesale,West,29,4872.26,194.41,13.58
2019-09-01,Disinfectant,Cleaning Essentials,Retail,East,538,37686.95,133.56,5.35
2019-09-01,Disinfectant,Cleaning Essentials,Retail,North,213,23362.57,120.03,8.62
2019-09-01,Disinfectant,Cleaning Essentials,Retail,South,184,14439.710000000001,88.34,5.02
2019-09-01,Disinfectant,Cleaning Essentials,Retail,West,139,27438.64,209.31,5.69
2019-09-01,Disinfectant,Cleaning Essentials,Wholesale,East,401,80379.57,235.73,8.3
2019-09-01,Disinfectant,Cleaning Essentials,Wholesale,North,579,134726.75,262.27,5.93
2019-09-01,Disinfectant,Cleaning Essentials,Wholesale,South,227,5986.44,26.88,1.89
2019-09-01,Disinfectant,Cleaning Essentials,Wholesale,West,460,72174.42,154.47,6.49
2019-09-01,Energy Bar,Confectionery,Retail,East,410,12697.550000000001,30.58,8.01
2019-09-01,Energy Bar,Confectionery,Retail,North,890,172715.34,211.71,5.89
2019-09-01,Energy Bar,Confectionery,Retail,South,1220,177281.99000000002,165.52,7.77
2019-09-01,Energy Bar,Confectionery,Retail,West,447,56647.44,149.72,9.51
2019-09-01,Energy Bar,Confectionery,Wholesale,East,405,71783.47,145.52,11.95
2019-09-01,Energy Bar,Confectionery,Wholesale,North,290,26910.25,96.06,3.4
2019-09-01,Energy Bar,Confectionery,Wholesale,South,73,4882.36,76.41,12.47
2019-09-01,Energy Bar,Confectionery,Wholesale,West,1534,216986.36,155.26,5.64
2019-09-01,Eraser,Stationery,Retail,East,733,153307.16,219.44,2.31
2019-09-01,Eraser,Stationery,Retail,North,541,119112.73,226.78,7.03
2019-09-01,Eraser,Stationery,Retail,South,516,86575.47,196.07,11.91
2019-09-01,Eraser,Stationery,Retail,West,224,43564.64,200.5,3.0
2019-09-01,Eraser,Stationery,Wholesale,East,177,43847.9,271.93,8.9
2019-09-01,Eraser,Stationery,Wholesale,North,1275,194518.72999999998,152.51,7.37
2019-09-01,Eraser,Stationery,Wholesale,South,896,85017.72,96.78,8.66
2019-09-01,Eraser,Stationery,Wholesale,West,353,75025.33,203.77,5.26
2019-09-01,Eyeliner,Cosmetics,Retail,East,176,14266.34,82.95,2.28
2019-09-01,Eyeliner,Cosmetics,Retail,North,606,28900.0,77.75,9.5
2019-09-01,Eyeliner,Cosmetics,Retail,South,103,7066.57,75.03,8.56
2019-09-01,Eyeliner,Cosmetics,Retail,West,289,27297.67,104.88,9.74
2019-09-01,Eyeliner,Cosmetics,Wholesale,East,416,46232.770000000004,127.37,8.57
2019-09-01,Eyeliner,Cosmetics,Wholesale,North,266,72085.91,273.82,1.03
2019-09-01,Eyeliner,Cosmetics,Wholesale,South,650,61851.92,106.36,9.7
2019-09-01,Eyeliner,Cosmetics,Wholesale,West,45,10925.92,263.51,7.86
2019-09-01,Face Cream,Cosmetics,Retail,East,352,17358.1,79.31,2.48
2019-09-01,Face Cream,Cosmetics,Retail,North,113,582.71,5.84,11.7
2019-09-01,Face Cream,Cosmetics,Retail,South,262,37187.99,163.33,7.38
2019-09-01,Face Cream,Cosmetics,Retail,West,353,77858.12,191.48,3.36
2019-09-01,Face Cream,Cosmetics,Wholesale,East,593,107929.04000000001,185.16,7.15
2019-09-01,Face Cream,Cosmetics,Wholesale,North,709,71820.78,169.18,4.03
2019-09-01,Face Cream,Cosmetics,Wholesale,South,155,25711.07,171.45,3.25
2019-09-01,Face Cream,Cosmetics,Wholesale,West,563,134794.14,260.83,10.47
2019-09-01,Face Wash,Cosmetics,Retail,East,429,90832.59,258.8,8.66
2019-09-01,Face Wash,Cosmetics,Retail,North,563,78202.31,143.64,4.93
2019-09-01,Face Wash,Cosmetics,Retail,South,352,9261.83,28.08,10.95
2019-09-01,Face Wash,Cosmetics,Retail,West,138,26531.44,198.06,2.93
2019-09-01,Face Wash,Cosmetics,Wholesale,East,185,18919.08,138.97,12.54
2019-09-01,Face Wash,Cosmetics,Wholesale,North,670,38086.43,73.09,6.8
2019-09-01,Face Wash,Cosmetics,Wholesale,South,961,143975.15,152.6,6.99
2019-09-01,Face Wash,Cosmetics,Wholesale,West,618,93939.84,150.9,9.01
2019-09-01,Floor Cleaner,Cleaning Essentials,Retail,East,393,11385.71,39.34,7.67
2019-09-01,Floor Cleaner,Cleaning Essentials,Retail,North,1090,93557.78,98.93,7.5
2019-09-01,Floor Cleaner,Cleaning Essentials,Retail,South,478,112920.00000000001,228.92,7.16
2019-09-01,Floor Cleaner,Cleaning Essentials,Retail,West,766,64955.939999999995,104.16,6.85
2019-09-01,Floor Cleaner,Cleaning Essentials,Wholesale,East,817,148498.84,178.6,8.19
2019-09-01,Floor Cleaner,Cleaning Essentials,Wholesale,North,459,55878.49,153.58,9.73
2019-09-01,Floor Cleaner,Cleaning Essentials,Wholesale,South,226,41027.1,169.45,4.02
2019-09-01,Floor Cleaner,Cleaning Essentials,Wholesale,West,338,91318.28,293.07,5.8
2019-09-01,Foundation,Cosmetics,Retail,East,356,56246.100000000006,181.85,6.38
2019-09-01,Foundation,Cosmetics,Retail,North,390,38311.56,129.72,4.39
2019-09-01,Foundation,Cosmetics,Retail,South,298,16810.04,62.74,10.09
2019-09-01,Foundation,Cosmetics,Retail,West,1391,181549.29,136.49,7.61
2019-09-01,Foundation,Cosmetics,Wholesale,East,389,44611.240000000005,123.1,2.9
2019-09-01,Foundation,Cosmetics,Wholesale,North,161,17510.6,77.68,5.94
2019-09-01,Foundation,Cosmetics,Wholesale,South,594,49160.74,81.14,10.79
2019-09-01,Foundation,Cosmetics,Wholesale,West,281,40147.14,190.13,5.43
2019-09-01,Fruit Bar,Confectionery,Retail,East,549,71718.54000000001,170.62,9.33
2019-09-01,Fruit Bar,Confectionery,Retail,North,176,4824.45,28.53,3.92
2019-09-01,Fruit Bar,Confectionery,Retail,South,808,107473.22,140.43,5.08
2019-09-01,Fruit Bar,Confectionery,Retail,West,486,56581.11,132.6,13.59
2019-09-01,Fruit Bar,Confectionery,Wholesale,East,760,73048.7,104.45,8.52
2019-09-01,Fruit Bar,Confectionery,Wholesale,North,354,54590.41,161.86,3.16
2019-09-01,Fruit Bar,Confectionery,Wholesale,South,87,12602.79,147.26,1.63
2019-09-01,Fruit Bar,Confectionery,Wholesale,West,596,113086.36,192.81,10.45
2019-09-01,Glass Cleaner,Cleaning Essentials,Retail,East,624,86059.21,191.45,5.97
2019-09-01,Glass Cleaner,Cleaning Essentials,Retail,North,416,6791.77,17.28,8.89
2019-09-01,Glass Cleaner,Cleaning Essentials,Retail,South,184,25813.57,147.21,4.7
2019-09-01,Glass Cleaner,Cleaning Essentials,Retail,West,232,24820.54,188.5,11.92
2019-09-01,Glass Cleaner,Cleaning Essentials,Wholesale,East,687,125795.45,184.83,5.42
2019-09-01,Glass Cleaner,Cleaning Essentials,Wholesale,North,35,8279.4,254.99,7.23
2019-09-01,Glass Cleaner,Cleaning Essentials,Wholesale,South,522,88347.37,201.15,9.92
2019-09-01,Glass Cleaner,Cleaning Essentials,Wholesale,West,743,131677.57,176.61,7.04
2019-09-01,Glue,Stationery,Retail,East,128,35504.12,292.19,5.07
2019-09-01,Glue,Stationery,Retail,North,135,9860.37,151.94,9.3
2019-09-01,Glue,Stationery,Retail,South,823,105055.61,143.44,7.6
2019-09-01,Glue,Stationery,Retail,West,373,67591.26000000001,179.76,5.69
2019-09-01,Glue,Stationery,Wholesale,East,471,57843.259999999995,192.97,5.81
2019-09-01,Glue,Stationery,Wholesale,North,599,70304.16,135.03,3.83
2019-09-01,Glue,Stationery,Wholesale,South,582,130289.64000000001,255.3,12.09
2019-09-01,Glue,Stationery,Wholesale,West,427,32735.050000000003,89.72,3.69
2019-09-01,Hand Wash,Cleaning Essentials,Retail,East,572,106540.29,190.2,3.89
2019-09-01,Hand Wash,Cleaning Essentials,Retail,North,480,82739.85,211.26,8.24
2019-09-01,Hand Wash,Cleaning Essentials,Retail,South,959,152606.5,160.4,4.39
2019-09-01,Hand Wash,Cleaning Essentials,Retail,West,487,45728.05,126.22,5.2
2019-09-01,Hand Wash,Cleaning Essentials,Wholesale,East,669,64723.94,103.63,6.81
2019-09-01,Hand Wash,Cleaning Essentials,Wholesale,North,319,78698.34,199.98,6.12
2019-09-01,Hand Wash,Cleaning Essentials,Wholesale,South,462,65817.92,160.86,5.1
2019-09-01,Hand Wash,Cleaning Essentials,Wholesale,West,885,102880.39,148.45,6.5
2019-09-01,Highlighter,Stationery,Retail,East,852,174254.37,223.54,7.21
2019-09-01,Highlighter,Stationery,Retail,North,1106,234666.99,228.77,8.03
2019-09-01,Highlighter,Stationery,Retail,South,223,17280.57,92.95,13.03
2019-09-01,Highlighter,Stationery,Retail,West,400,86588.20999999999,244.4,12.34
2019-09-01,Highlighter,Stationery,Wholesale,East,752,77524.72,112.68,8.75
2019-09-01,Highlighter,Stationery,Wholesale,North,1219,164905.65,130.05,6.67
2019-09-01,Highlighter,Stationery,Wholesale,South,543,64102.38,157.95,5.82
2019-09-01,Highlighter,Stationery,Wholesale,West,235,12062.54,51.77,0.85
2019-09-01,Lipstick,Cosmetics,Retail,East,442,47541.21,112.9,6.56
2019-09-01,Lipstick,Cosmetics,Retail,North,881,137279.94,164.36,7.85
2019-09-01,Lipstick,Cosmetics,Retail,South,77,14121.95,197.93,7.34
2019-09-01,Lipstick,Cosmetics,Retail,West,213,56905.08,275.65,3.08
2019-09-01,Lipstick,Cosmetics,Wholesale,East,247,29461.78,158.47,5.6
2019-09-01,Lipstick,Cosmetics,Wholesale,North,345,59615.97,222.92,8.99
2019-09-01,Lipstick,Cosmetics,Wholesale,South,458,100756.15,208.55,5.34
2019-09-01,Lipstick,Cosmetics,Wholesale,West,222,13879.94,68.45,8.66
2019-09-01,Lollipop,Confectionery,Retail,East,1219,205705.61,184.86,9.25
2019-09-01,Lollipop,Confectionery,Retail,North,838,117484.18000000001,166.46,10.27
2019-09-01,Lollipop,Confectionery,Retail,South,413,25832.1,63.56,2.19
2019-09-01,Lollipop,Confectionery,Retail,West,450,48451.29,138.62,7.99
2019-09-01,Lollipop,Confectionery,Wholesale,East,524,46270.369999999995,101.82,7.31
2019-09-01,Lollipop,Confectionery,Wholesale,North,314,15040.24,34.66,3.93
2019-09-01,Lollipop,Confectionery,Wholesale,South,452,62908.28,149.82,12.49
2019-09-01,Lollipop,Confectionery,Wholesale,West,40,4391.85,123.09,10.8
2019-09-01,Marker,Stationery,Retail,East,454,52606.53,97.74,7.59
2019-09-01,Marker,Stationery,Retail,North,635,118881.25,193.88,7.61
2019-09-01,Marker,Stationery,Retail,South,542,59921.490000000005,112.52,12.93
2019-09-01,Marker,Stationery,Retail,West,895,95228.83,101.03,6.61
2019-09-01,Marker,Stationery,Wholesale,East,978,160095.95,182.18,4.81
2019-09-01,Marker,Stationery,Wholesale,North,533,131090.33000000002,202.11,5.9
2019-09-01,Marker,Stationery,Wholesale,South,862,113224.41,164.82,9.53
2019-09-01,Marker,Stationery,Wholesale,West,883,139967.85,173.93,5.84
2019-09-01,Mascara,Cosmetics,Retail,East,571,75310.15,161.88,7.06
2019-09-01,Mascara,Cosmetics,Retail,North,835,89560.73,169.55,9.36
2019-09-01,Mascara,Cosmetics,Retail,South,242,38531.12,178.94,11.69
2019-09-01,Mascara,Cosmetics,Retail,West,279,64272.73,240.02,7.74
2019-09-01,Mascara,Cosmetics,Wholesale,East,306,39589.58,148.62,11.8
2019-09-01,Mascara,Cosmetics,Wholesale,North,776,114170.15,175.88,9.93
2019-09-01,Mascara,Cosmetics,Wholesale,South,287,52434.23,210.36,13.15
2019-09-01,Mascara,Cosmetics,Wholesale,West,101,15139.93,162.3,7.64
2019-09-01,Mints,Confectionery,Retail,East,420,96957.37,218.94,4.56
2019-09-01,Mints,Confectionery,Retail,North,455,61765.490000000005,142.77,6.74
2019-09-01,Mints,Confectionery,Retail,West,269,61919.91,233.81,6.92
2019-09-01,Mints,Confectionery,Wholesale,East,636,74127.28,119.57,8.31
2019-09-01,Mints,Confectionery,Wholesale,South,62,7245.700000000001,126.85,7.03
2019-09-01,Mop,Cleaning Essentials,Retail,East,677,139541.65,220.03,7.8
2019-09-01,Mop,Cleaning Essentials,Retail,North,269,33509.34,145.62,12.24
2019-09-01,Mop,Cleaning Essentials,Retail,South,819,80417.76,108.81,6.9
2019-09-01,Mop,Cleaning Essentials,Retail,West,711,120078.04000000001,172.66,6.8
2019-09-01,Mop,Cleaning Essentials,Wholesale,East,649,54917.64,84.32,4.76
2019-09-01,Mop,Cleaning Essentials,Wholesale,North,379,66091.5,205.0,8.64
2019-09-01,Mop,Cleaning Essentials,Wholesale,South,503,100642.93,209.52,8.31
2019-09-01,Mop,Cleaning Essentials,Wholesale,West,345,50063.79,140.0,6.58
2019-09-01,Nail Polish,Cosmetics,Retail,East,190,15741.33,125.98,8.14
2019-09-01,Nail Polish,Cosmetics,Retail,North,450,56185.49,136.57,9.26
2019-09-01,Nail Polish,Cosmetics,Retail,South,906,129981.59,163.42,8.69
2019-09-01,Nail Polish,Cosmetics,Retail,West,142,11594.27,84.41,3.27
2019-09-01,Nail Polish,Cosmetics,Wholesale,East,479,63798.89,150.54,9.76
2019-09-01,Nail Polish,Cosmetics,Wholesale,North,143,12055.34,88.47,4.71
2019-09-01,Nail Polish,Cosmetics,Wholesale,South,120,19688.49,186.55,12.05
2019-09-01,Nail Polish,Cosmetics,Wholesale,West,463,30445.75,112.85,5.49
2019-09-01,Notebook,Stationery,Retail,East,646,82813.03,151.54,11.78
2019-09-01,Notebook,Stationery,Retail,North,579,110384.48999999999,216.22,2.0
2019-09-01,Notebook,Stationery,Retail,South,53,12730.22,258.94,7.24
2019-09-01,Notebook,Stationery,Retail,West,344,77734.49,233.39,7.71
2019-09-01,Notebook,Stationery,Wholesale,East,183,28646.559999999998,201.35,8.09
2019-09-01,Notebook,Stationery,Wholesale,North,184,44789.19,256.42,5.07
2019-09-01,Notebook,Stationery,Wholesale,South,356,30992.97,119.99,2.37
2019-09-01,Notebook,Stationery,Wholesale,West,524,96003.09,174.4,2.35
2019-09-01,Pen,Stationery,Retail,East,742,108211.48,163.62,10.46
2019-09-01,Pen,Stationery,Retail,North,398,51508.45,111.28,4.82
2019-09-01,Pen,Stationery,Retail,South,598,39526.71,81.14,8.33
2019-09-01,Pen,Stationery,Retail,West,238,30495.45,115.47,5.42
2019-09-01,Pen,Stationery,Wholesale,East,770,165907.37,241.98,9.24
2019-09-01,Pen,Stationery,Wholesale,North,347,80534.76,248.98,5.64
2019-09-01,Pen,Stationery,Wholesale,South,564,87419.06999999999,151.01,5.44
2019-09-01,Pen,Stationery,Wholesale,West,811,40987.52,91.6,2.6
2019-09-01,Pencil,Stationery,Retail,East,582,103143.08,172.81,12.99
2019-09-01,Pencil,Stationery,Retail,North,923,112009.14,134.99,9.48
2019-09-01,Pencil,Stationery,Retail,South,613,123352.52,200.08,6.43
2019-09-01,Pencil,Stationery,Retail,West,424,66450.61,170.29,13.28
2019-09-01,Pencil,Stationery,Wholesale,East,454,38983.47,116.58,4.16
2019-09-01,Pencil,Stationery,Wholesale,North,521,40704.4,71.58,10.68
2019-09-01,Pencil,Stationery,Wholesale,South,218,33900.65,178.95,13.1
2019-09-01,Pencil,Stationery,Wholesale,West,945,83340.32,77.91,6.45
2019-09-01,Perfume,Cosmetics,Retail,East,347,83770.78,222.98,8.24
2019-09-01,Perfume,Cosmetics,Retail,North,54,8624.85,174.29,8.36
2019-09-01,Perfume,Cosmetics,Retail,South,122,17118.33,162.57,13.69
2019-09-01,Perfume,Cosmetics,Retail,West,462,29350.56,81.24,11.22
2019-09-01,Perfume,Cosmetics,Wholesale,East,973,189599.0,213.16,5.32
2019-09-01,Perfume,Cosmetics,Wholesale,North,331,38847.979999999996,126.18,7.65
2019-09-01,Perfume,Cosmetics,Wholesale,South,236,51057.78,245.43,11.85
2019-09-01,Perfume,Cosmetics,Wholesale,West,413,39847.61,94.14,7.46
2019-09-01,Ruler,Stationery,Retail,East,696,128924.52,181.38,10.43
2019-09-01,Ruler,Stationery,Retail,North,652,73774.81,127.28,10.04
2019-09-01,Ruler,Stationery,Retail,South,889,78404.95,127.41,8.6
2019-09-01,Ruler,Stationery,Retail,West,832,98681.87,120.01,7.68
2019-09-01,Ruler,Stationery,Wholesale,East,238,36445.02,99.55,2.72
2019-09-01,Ruler,Stationery,Wholesale,North,251,47678.79,134.58,11.92
2019-09-01,Ruler,Stationery,Wholesale,South,10,1313.81,151.78,13.44
2019-09-01,Ruler,Stationery,Wholesale,West,875,148680.78,172.47,6.78
2019-09-01,Scissors,Stationery,Retail,East,279,46819.44,178.07,5.46
2019-09-01,Scissors,Stationery,Retail,South,228,11576.64,93.44,7.91
2019-09-01,Scissors,Stationery,Retail,West,950,132299.39,154.77,7.59
2019-09-01,Scissors,Stationery,Wholesale,North,326,46290.72,135.2,4.47
2019-09-01,Scissors,Stationery,Wholesale,South,272,56212.97,232.13,10.97
2019-09-01,Scissors,Stationery,Wholesale,West,928,86851.91,121.86,6.71
2019-09-01,Scrub Pad,Cleaning Essentials,Retail,East,1046,97555.34,98.54,10.42
2019-09-01,Scrub Pad,Cleaning Essentials,Retail,South,343,5672.75,15.26,7.28
2019-09-01,Scrub Pad,Cleaning Essentials,Retail,West,798,156756.00999999998,185.33,7.46
2019-09-01,Scrub Pad,Cleaning Essentials,Wholesale,East,351,73387.86,164.51,11.84
2019-09-01,Scrub Pad,Cleaning Essentials,Wholesale,North,232,44024.64,220.4,6.93
2019-09-01,Scrub Pad,Cleaning Essentials,Wholesale,South,235,37527.06,203.85,8.68
2019-09-01,Scrub Pad,Cleaning Essentials,Wholesale,West,1179,162426.47999999998,161.12,4.3
2019-09-01,Stapler,Stationery,Retail,East,296,26242.25,110.08,12.4
2019-09-01,Stapler,Stationery,Retail,North,646,82552.14,101.25,8.27
2019-09-01,Stapler,Stationery,Retail,South,813,92280.13,125.5,9.76
2019-09-01,Stapler,Stationery,Retail,West,715,127947.31,162.8,7.84
2019-09-01,Stapler,Stationery,Wholesale,East,734,180896.52,216.67,3.68
2019-09-01,Stapler,Stationery,Wholesale,North,209,4363.28,24.33,7.57
2019-09-01,Stapler,Stationery,Wholesale,South,607,132903.99,210.99,11.34
2019-09-01,Stapler,Stationery,Wholesale,West,329,47441.53,152.54,8.25
2019-09-01,Toffee,Confectionery,Retail,East,321,41170.26,191.55,10.3
